id,SR_Pcode,State_Region,Tsp_Pcode,Township,Type,Facility,Date,Admitted_Total
Q008014003,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,မူလွန်ကံဦး,04/17/20,0
Q008014003,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,မူလွန်ကံဦး,04/12/20,0
Q008014022,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရန်ကြီးအောင် ဓမ္မာရုံ,04/15/20,0
Q008014022,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရန်ကြီးအောင် ဓမ္မာရုံ,04/06/20,6
Q008014022,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရန်ကြီးအောင် ဓမ္မာရုံ,04/16/20,0
Q008014022,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရန်ကြီးအောင် ဓမ္မာရုံ,04/12/20,0
Q008014022,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရန်ကြီးအောင် ဓမ္မာရုံ,04/17/20,0
Q008014022,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရန်ကြီးအောင် ဓမ္မာရုံ,04/05/20,6
Q008014022,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရန်ကြီးအောင် ဓမ္မာရုံ,04/18/20,0
Q008014022,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရန်ကြီးအောင် ဓမ္မာရုံ,04/07/20,6
Q008014022,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရန်ကြီးအောင် ဓမ္မာရုံ,04/10/20,4
Q008014022,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရန်ကြီးအောင် ဓမ္မာရုံ,04/14/20,0
Q008014022,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရန်ကြီးအောင် ဓမ္မာရုံ,04/13/20,0
Q008014031,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရွာသစ််ရဲကင်း,04/18/20,3
Q008014031,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရွာသစ််ရဲကင်း,04/17/20,3
Q008014031,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရွာသစ််ရဲကင်း,04/10/20,10
Q008014031,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရွာသစ််ရဲကင်း,04/15/20,3
Q008014031,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရွာသစ််ရဲကင်း,04/16/20,3
Q008014031,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရွာသစ််ရဲကင်း,04/07/20,14
Q008014031,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရွာသစ််ရဲကင်း,04/06/20,14
Q008014031,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရွာသစ််ရဲကင်း,04/05/20,14
Q008014031,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရွာသစ််ရဲကင်း,04/14/20,3
Q008014031,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရွာသစ််ရဲကင်း,04/12/20,8
Q008014031,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,ရွာသစ််ရဲကင်း,04/13/20,3
Q008014002,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ကြို့ပင်ကောက်),04/12/20,25
Q008014002,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ကြို့ပင်ကောက်),04/06/20,20
Q008014002,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ကြို့ပင်ကောက်),04/10/20,25
Q008014002,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ကြို့ပင်ကောက်),04/05/20,20
Q008014002,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ကြို့ပင်ကောက်),04/07/20,20
Q008014010,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကျွန်းကုန်းကြီး,04/18/20,0
Q008014010,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကျွန်းကုန်းကြီး,04/10/20,1
Q008014010,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကျွန်းကုန်းကြီး,04/07/20,2
Q008014010,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကျွန်းကုန်းကြီး,04/13/20,0
Q008014010,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကျွန်းကုန်းကြီး,04/15/20,0
Q008014010,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကျွန်းကုန်းကြီး,04/12/20,1
Q008014010,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကျွန်းကုန်းကြီး,04/16/20,0
Q008014010,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကျွန်းကုန်းကြီး,04/14/20,0
Q008014010,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကျွန်းကုန်းကြီး,04/05/20,2
Q008014010,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကျွန်းကုန်းကြီး,04/06/20,2
Q008014010,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကျွန်းကုန်းကြီး,04/17/20,0
Q008014025,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကြခတ္တန်းကြီး,04/18/20,0
Q008014025,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကြခတ္တန်းကြီး,04/06/20,1
Q008014025,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကြခတ္တန်းကြီး,04/17/20,0
Q008014025,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကြခတ္တန်းကြီး,04/15/20,0
Q008014025,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကြခတ္တန်းကြီး,04/07/20,1
Q008014025,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကြခတ္တန်းကြီး,04/16/20,0
Q008014025,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကြခတ္တန်းကြီး,04/12/20,0
Q008014025,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကြခတ္တန်းကြီး,04/13/20,0
Q008014025,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကြခတ္တန်းကြီး,04/10/20,1
Q008014025,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကြခတ္တန်းကြီး,04/14/20,0
Q008014025,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ကြခတ္တန်းကြီး,04/05/20,1
Q008014029,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ရှားပင်ထ,04/12/20,2
Q008014029,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ရှားပင်ထ,04/18/20,1
Q008014029,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ရှားပင်ထ,04/05/20,3
Q008014029,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ရှားပင်ထ,04/16/20,1
Q008014029,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ရှားပင်ထ,04/06/20,3
Q008014029,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ရှားပင်ထ,04/15/20,1
Q008014029,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ရှားပင်ထ,04/07/20,3
Q008014029,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ရှားပင်ထ,04/10/20,2
Q008014029,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ရှားပင်ထ,04/17/20,1
Q008014029,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ရှားပင်ထ,04/14/20,1
Q008014029,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ) ရှားပင်ထ,04/13/20,1
Q008014027,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ)လှေတုန်း,04/15/20,0
Q008014027,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ)လှေတုန်း,04/12/20,0
Q008014027,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ)လှေတုန်း,04/18/20,0
Q008014027,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ)လှေတုန်း,04/06/20,2
Q008014027,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ)လှေတုန်း,04/14/20,0
Q008014027,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ)လှေတုန်း,04/17/20,0
Q008014027,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ)လှေတုန်း,04/10/20,2
Q008014027,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ)လှေတုန်း,04/16/20,0
Q008014027,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ)လှေတုန်း,04/13/20,0
Q008014027,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ)လှေတုန်း,04/05/20,2
Q008014027,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက (ခွဲ)လှေတုန်း,04/07/20,2
Q008014043,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက ကြို့ပင်ကောက်,04/15/20,25
Q008014043,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက ကြို့ပင်ကောက်,04/17/20,31
Q008014043,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက ကြို့ပင်ကောက်,04/13/20,25
Q008014043,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက ကြို့ပင်ကောက်,04/18/20,34
Q008014043,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက ကြို့ပင်ကောက်,04/16/20,25
Q008014043,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက ကြို့ပင်ကောက်,04/14/20,25
Q008014014,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက်စိန်ကြီးရိုးဘုန်းကြီးကျောင်း,04/15/20,0
Q008014014,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက်စိန်ကြီးရိုးဘုန်းကြီးကျောင်း,04/18/20,0
Q008014014,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက်စိန်ကြီးရိုးဘုန်းကြီးကျောင်း,04/14/20,0
Q008014014,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက်စိန်ကြီးရိုးဘုန်းကြီးကျောင်း,04/13/20,0
Q008014014,MMR008,Bago (West),MMR008014,Gyobingauk,ကွာရန်တင်းစခန်း,အထက်စိန်ကြီးရိုးဘုန်းကြီးကျောင်း,04/10/20,1
