,id,SR_Pcode,State_Region,Tsp_Pcode,Township,Type,Facility,Date,Admitted_Total
1405,Q006006013,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဓမ္မရောင်စဉ်ဘုန်းကြီးကျောင်း,04/17/20,3
1406,Q006006013,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဓမ္မရောင်စဉ်ဘုန်းကြီးကျောင်း,04/19/20,4
1407,Q006006013,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဓမ္မရောင်စဉ်ဘုန်းကြီးကျောင်း,04/12/20,1
1408,Q006006013,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဓမ္မရောင်စဉ်ဘုန်းကြီးကျောင်း,04/06/20,1
1409,Q006006013,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဓမ္မရောင်စဉ်ဘုန်းကြီးကျောင်း,04/14/20,1
1410,Q006006013,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဓမ္မရောင်စဉ်ဘုန်းကြီးကျောင်း,04/11/20,1
1411,Q006006013,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဓမ္မရောင်စဉ်ဘုန်းကြီးကျောင်း,04/20/20,2
1412,Q006006013,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဓမ္မရောင်စဉ်ဘုန်းကြီးကျောင်း,04/16/20,3
1413,Q006006013,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဓမ္မရောင်စဉ်ဘုန်းကြီးကျောင်း,04/08/20,1
1414,Q006006013,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဓမ္မရောင်စဉ်ဘုန်းကြီးကျောင်း,04/15/20,3
1415,Q006006016,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ပဂုတောင် ဘုန်းကြီးကျောင်း,04/08/20,2
1416,Q006006016,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ပဂုတောင် ဘုန်းကြီးကျောင်း,04/07/20,2
1417,Q006006010,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ပညာသိဒ္ဓိဘုန်းကြီးကျောင်း,04/10/20,1
1418,Q006006010,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ပညာသိဒ္ဓိဘုန်းကြီးကျောင်း,04/17/20,1
1419,Q006006010,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ပညာသိဒ္ဓိဘုန်းကြီးကျောင်း,04/07/20,1
1420,Q006006010,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ပညာသိဒ္ဓိဘုန်းကြီးကျောင်း,04/14/20,1
1421,Q006006010,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ပညာသိဒ္ဓိဘုန်းကြီးကျောင်း,04/15/20,1
1422,Q006006010,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ပညာသိဒ္ဓိဘုန်းကြီးကျောင်း,04/16/20,1
1423,Q006006010,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ပညာသိဒ္ဓိဘုန်းကြီးကျောင်း,04/11/20,1
1424,Q006006010,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ပညာသိဒ္ဓိဘုန်းကြီးကျောင်း,04/18/20,1
1425,Q006006010,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ပညာသိဒ္ဓိဘုန်းကြီးကျောင်း,04/20/20,0
1426,Q006006010,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ပညာသိဒ္ဓိဘုန်းကြီးကျောင်း,04/08/20,1
1427,Q006006010,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ပညာသိဒ္ဓိဘုန်းကြီးကျောင်း,04/19/20,1
1428,Q006006010,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ပညာသိဒ္ဓိဘုန်းကြီးကျောင်း,04/06/20,1
1429,Q006006012,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,မြတ်ရူပါရုံဘုန်းကြီးကျောင်း,04/12/20,1
1430,Q006006012,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,မြတ်ရူပါရုံဘုန်းကြီးကျောင်း,04/18/20,1
1431,Q006006012,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,မြတ်ရူပါရုံဘုန်းကြီးကျောင်း,04/10/20,1
1432,Q006006012,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,မြတ်ရူပါရုံဘုန်းကြီးကျောင်း,04/07/20,1
1433,Q006006012,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,မြတ်ရူပါရုံဘုန်းကြီးကျောင်း,04/14/20,1
1434,Q006006012,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,မြတ်ရူပါရုံဘုန်းကြီးကျောင်း,04/06/20,1
1435,Q006006012,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,မြတ်ရူပါရုံဘုန်းကြီးကျောင်း,04/16/20,1
1436,Q006006012,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,မြတ်ရူပါရုံဘုန်းကြီးကျောင်း,04/19/20,1
1437,Q006006012,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,မြတ်ရူပါရုံဘုန်းကြီးကျောင်း,04/20/20,1
1438,Q006006012,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,မြတ်ရူပါရုံဘုန်းကြီးကျောင်း,04/11/20,1
1439,Q006006012,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,မြတ်ရူပါရုံဘုန်းကြီးကျောင်း,04/17/20,1
1440,Q006006012,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,မြတ်ရူပါရုံဘုန်းကြီးကျောင်း,04/08/20,1
1441,Q006006012,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,မြတ်ရူပါရုံဘုန်းကြီးကျောင်း,04/15/20,1
1442,Q006006020,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ရေကန်အော် ဘုန်းကြီးကျောင်း,04/08/20,2
1443,Q006006020,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ရေကန်အော် ဘုန်းကြီးကျောင်း,04/10/20,2
1444,Q006006022,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ရေကန်အော်ရွာဘုန်းကြီးကျောင်း,04/16/20,2
1445,Q006006022,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ရေကန်အော်ရွာဘုန်းကြီးကျောင်း,04/17/20,2
1446,Q006006022,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ရေကန်အော်ရွာဘုန်းကြီးကျောင်း,04/14/20,2
1447,Q006006022,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ရေကန်အော်ရွာဘုန်းကြီးကျောင်း,04/19/20,2
1448,Q006006022,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ရေကန်အော်ရွာဘုန်းကြီးကျောင်း,04/15/20,2
1449,Q006006022,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ရေကန်အော်ရွာဘုန်းကြီးကျောင်း,04/18/20,2
1450,Q006006022,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ရေကန်အော်ရွာဘုန်းကြီးကျောင်း,04/20/20,2
1451,Q006006009,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဝေနေယျသုခဘုန်းကြီးကျောင်း,04/14/20,5
1452,Q006006009,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဝေနေယျသုခဘုန်းကြီးကျောင်း,04/18/20,5
1453,Q006006009,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဝေနေယျသုခဘုန်းကြီးကျောင်း,04/19/20,5
1454,Q006006009,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဝေနေယျသုခဘုန်းကြီးကျောင်း,04/17/20,5
1455,Q006006009,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဝေနေယျသုခဘုန်းကြီးကျောင်း,04/07/20,1
1456,Q006006009,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဝေနေယျသုခဘုန်းကြီးကျောင်း,04/10/20,5
1457,Q006006009,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဝေနေယျသုခဘုန်းကြီးကျောင်း,04/16/20,5
1458,Q006006009,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဝေနေယျသုခဘုန်းကြီးကျောင်း,04/20/20,5
1459,Q006006009,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဝေနေယျသုခဘုန်းကြီးကျောင်း,04/12/20,5
1460,Q006006009,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဝေနေယျသုခဘုန်းကြီးကျောင်း,04/11/20,5
1461,Q006006009,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဝေနေယျသုခဘုန်းကြီးကျောင်း,04/08/20,1
1462,Q006006009,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဝေနေယျသုခဘုန်းကြီးကျောင်း,04/15/20,5
1463,Q006006009,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,ဝေနေယျသုခဘုန်းကြီးကျောင်း,04/06/20,1
1464,Q006006018,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,သစ်ယာဝဘုန်းကြီးကျောင်း,04/08/20,5
1465,Q006006018,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,သစ်ယာဝဘုန်းကြီးကျောင်း,04/07/20,5
1466,Q006006014,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,သံသရာအေး ဘုန်းကြီးကျောင်း,04/07/20,1
1467,Q006006014,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,သံသရာအေး ဘုန်းကြီးကျောင်း,04/06/20,1
1468,Q006006014,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,သံသရာအေး ဘုန်းကြီးကျောင်း,04/08/20,1
1469,Q006006021,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,သံသရာအေးဘုန်းကြီးကျောင်း,04/12/20,10
1470,Q006006007,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,အေးမြသာယာဘုန်းကြီးကျောင်း,04/06/20,1
1471,Q006006007,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,အေးမြသာယာဘုန်းကြီးကျောင်း,04/07/20,1
1472,Q006006007,MMR006,Tanintharyi,MMR006006,Kyunsu,ကွာရန်တင်းစခန်း,အေးမြသာယာဘုန်းကြီးကျောင်း,04/08/20,1
1473,Q006006002,MMR006,Tanintharyi,MMR006006,Myeik,ကွာရန်တင်းစခန်း,စန္ဒဝတ်အရှေ့ဘုန်းကြီးကျောင်း,04/06/20,2
1474,Q006006006,MMR006,Tanintharyi,MMR006006,Myeik,ကွာရန်တင်းစခန်း,တောင်ပုလဲဓမ္မာရုံ,04/06/20,1
1475,Q006006004,MMR006,Tanintharyi,MMR006006,Myeik,ကွာရန်တင်းစခန်း,ဒဝဲဘုန်းကြီးကျောင်း,04/06/20,3
1476,Q006006001,MMR006,Tanintharyi,MMR006006,Myeik,ကွာရန်တင်းစခန်း,ပဂုတောင် ဘုန်းကြီးကျောင်း,04/06/20,2
1477,Q006006005,MMR006,Tanintharyi,MMR006006,Myeik,ကွာရန်တင်းစခန်း,ရှမ်းတောင်ဓမ္မာရုံ,04/06/20,1
1478,Q006006003,MMR006,Tanintharyi,MMR006006,Myeik,ကွာရန်တင်းစခန်း,သစ်ယာဝဘုန်းကြီးကျောင်း,04/06/20,5
1479,Q006007001,MMR006,Tanintharyi,MMR006007,Palaw,ကွာရန်တင်းစခန်း,ကဒဲ-ကဗျာကက်သရက်ဘုန်းကြီးကျောင်း,04/06/20,2
1480,Q006007001,MMR006,Tanintharyi,MMR006007,Palaw,ကွာရန်တင်းစခန်း,ကဒဲ-ကဗျာကက်သရက်ဘုန်းကြီးကျောင်း,04/07/20,2
1481,Q006007002,MMR006,Tanintharyi,MMR006007,Palaw,ကွာရန်တင်းစခန်း,ကျောက္ကာကျေးရွာအုပ်စု၊ ကျောက္ကာဘုန်းကြီးကျောင်း,04/07/20,11
1482,Q006007002,MMR006,Tanintharyi,MMR006007,Palaw,ကွာရန်တင်းစခန်း,ကျောက္ကာကျေးရွာအုပ်စု၊ ကျောက္ကာဘုန်းကြီးကျောင်း,04/06/20,11
1483,Q006007004,MMR006,Tanintharyi,MMR006007,Palaw,ကွာရန်တင်းစခန်း,ကျောင်းနိမ့်ဘုန်းကြီးကျောင်း,04/07/20,1
1484,Q006007004,MMR006,Tanintharyi,MMR006007,Palaw,ကွာရန်တင်းစခန်း,ကျောင်းနိမ့်ဘုန်းကြီးကျောင်း,04/06/20,1
1485,Q006007006,MMR006,Tanintharyi,MMR006007,Palaw,ကွာရန်တင်းစခန်း,ပလအမှတ် (၂) ရပ်ကွက်၊ ကက်သရက်ဘုန်းကြီးကျောင်း,04/06/20,1
1486,Q006007006,MMR006,Tanintharyi,MMR006007,Palaw,ကွာရန်တင်းစခန်း,ပလအမှတ် (၂) ရပ်ကွက်၊ ကက်သရက်ဘုန်းကြီးကျောင်း,04/07/20,1
1487,Q006007003,MMR006,Tanintharyi,MMR006007,Palaw,ကွာရန်တင်းစခန်း,လက္ကူးကျေးရွာအုပ်စု၊ လက္ကူးကျေးရွာဘုန်းကြီးကျောင်း,04/10/20,2
1488,Q006007003,MMR006,Tanintharyi,MMR006007,Palaw,ကွာရန်တင်းစခန်း,လက္ကူးကျေးရွာအုပ်စု၊ လက္ကူးကျေးရွာဘုန်းကြီးကျောင်း,04/17/20,0
1489,Q006007003,MMR006,Tanintharyi,MMR006007,Palaw,ကွာရန်တင်းစခန်း,လက္ကူးကျေးရွာအုပ်စု၊ လက္ကူးကျေးရွာဘုန်းကြီးကျောင်း,04/07/20,3
1490,Q006007003,MMR006,Tanintharyi,MMR006007,Palaw,ကွာရန်တင်းစခန်း,လက္ကူးကျေးရွာအုပ်စု၊ လက္ကူးကျေးရွာဘုန်းကြီးကျောင်း,04/06/20,3
