,SR_PCODE,TS_PCODE,region,township,hospital_name,level,bed,lat,long,coordinates
391,MMR008,MMR008002,ပဲခူးတိုင်းဒေသကြီး,ပေါက်ခေါင်း,ကံကျင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,19.152910000000002,95.65156,"95.65156,19.15291,0"
392,MMR008,MMR008002,ပဲခူးတိုင်းဒေသကြီး,ပေါက်ခေါင်း,ဓမ္မသော်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,null,null,null
393,MMR008,MMR008003,ပဲခူးတိုင်းဒေသကြီး,ပန်းတောင်း,ပန်းတောင်းမြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,18.71995,95.16211,"95.16211,18.71995,0"
394,MMR008,MMR008003,ပဲခူးတိုင်းဒေသကြီး,ပန်းတောင်း,ထုံးဘိုတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.51671,95.08572,"95.08572,18.51671,0"
395,MMR008,MMR008003,ပဲခူးတိုင်းဒေသကြီး,ပန်းတောင်း,ဇရပ်လှတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.7714,94.99845,"94.99845,18.7714,0"
396,MMR008,MMR008003,ပဲခူးတိုင်းဒေသကြီး,ပန်းတောင်း,ဥသျှစ်ပင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,25.0,18.68638,95.01341,"95.01341,18.68638,0"
397,MMR008,MMR008004,ပဲခူးတိုင်းဒေသကြီး,ပေါင်းတည်,ပေါင်းတည်မြို့နယ်ဆေးရုံ,မြို့နယ်,50.0,18.48941,95.50204000000001,"95.50204,18.48941,0"
398,MMR008,MMR008004,ပဲခူးတိုင်းဒေသကြီး,ပေါင်းတည်,မှတ်တိုင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.58782,95.53954,"95.53954,18.58782,0"
399,MMR008,MMR008004,ပဲခူးတိုင်းဒေသကြီး,ပေါင်းတည်,ကြာနီကန်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.54048,95.62762,"95.62762,18.54048,0"
400,MMR008,MMR008005,ပဲခူးတိုင်းဒေသကြီး,သဲကုန်း,သဲကုန်းမြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,18.650779999999997,95.42744,"95.42744,18.65078,0"
401,MMR008,MMR008005,ပဲခူးတိုင်းဒေသကြီး,သဲကုန်း,အင်းမတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.52719,95.34903,"95.34903,18.52719,0"
402,MMR008,MMR008005,ပဲခူးတိုင်းဒေသကြီး,သဲကုန်း,ပုတီးကုန်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.572020000000002,95.45589,"95.45589,18.57202,0"
403,MMR008,MMR008005,ပဲခူးတိုင်းဒေသကြီး,သဲကုန်း,ဆင်မြီးဆွဲတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.73844,95.35939,"95.35939,18.73844,0"
404,MMR008,MMR008006,ပဲခူးတိုင်းဒေသကြီး,ရွှေတောင်,ရွှေတောင်မြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,18.702479999999998,95.21404,"95.21404,18.70248,0"
405,MMR008,MMR008006,ပဲခူးတိုင်းဒေသကြီး,ရွှေတောင်,ကျီးသဲတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.64197,95.10667,"95.10667,18.64197,0"
406,MMR008,MMR008006,ပဲခူးတိုင်းဒေသကြီး,ရွှေတောင်,တရုပ်မှော်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.432170000000003,95.20454000000001,"95.20454,18.43217,0"
407,MMR008,MMR008006,ပဲခူးတိုင်းဒေသကြီး,ရွှေတောင်,ကွေ့မတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.40172,95.23491,"95.23491,18.40172,0"
408,MMR008,MMR008007,ပဲခူးတိုင်းဒေသကြီး,သာယာဝတီ,သာယာဝတီပြည်သူ့ဆေးရုံ,မြို့နယ်,null,17.65166,95.78811999999999,"95.78812,17.65166,0"
409,MMR008,null,ပဲခူးတိုင်းဒေသကြီး,null,စံရွေးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,null,17.59665,95.72201,"95.72201,17.59665,0"
410,MMR008,MMR008008,ပဲခူးတိုင်းဒေသကြီး,လက်ပံတန်း,လက်ပံတန်းမြို့နယ်ဆေးရုံ,မြို့နယ်,50.0,17.781229999999997,95.75224,"95.75224,17.78123,0"
411,MMR008,MMR008008,ပဲခူးတိုင်းဒေသကြီး,လက်ပံတန်း,ခမုံတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.80337,95.61111,"95.61111,17.80337,0"
412,MMR008,MMR008008,ပဲခူးတိုင်းဒေသကြီး,လက်ပံတန်း,သာရဝေါတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.70137,95.47714,"95.47714,17.70137,0"
413,MMR008,MMR008008,ပဲခူးတိုင်းဒေသကြီး,လက်ပံတန်း,ဇီးဖြူကုန်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.73957,95.49717,"95.49717,17.73957,0"
414,MMR008,MMR008009,ပဲခူးတိုင်းဒေသကြီး,မင်းလှ,မင်းလှမြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,17.97713,95.70411999999999,"95.70412,17.97713,0"
415,MMR008,MMR008009,ပဲခူးတိုင်းဒေသကြီး,မင်းလှ,စစ်ကွင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.90079,95.72155,"95.72155,17.90079,0"
416,MMR008,MMR008010,ပဲခူးတိုင်းဒေသကြီး,အုတ်ဖို,အုတ်ဖိုမြို့နယ်ဆေးရုံ,မြို့နယ်,50.0,18.1319,95.67473000000001,"95.67473,18.1319,0"
417,MMR008,MMR008010,ပဲခူးတိုင်းဒေသကြီး,အုတ်ဖို,အေးမြသာယာတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.079829999999998,95.73395,"95.73395,18.07983,0"
418,MMR008,MMR008010,ပဲခူးတိုင်းဒေသကြီး,အုတ်ဖို,အိုးသည်ကုန်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.04251,95.69761,"95.69761,18.04251,0"
419,MMR008,MMR008010,ပဲခူးတိုင်းဒေသကြီး,အုတ်ဖို,ကိုင်းကြီးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.20072,95.78683000000001,"95.78683,18.20072,0"
420,MMR008,MMR008011,ပဲခူးတိုင်းဒေသကြီး,ဇီးကုန်း,ဇီးကုန်းမြို့နယ်ဆေးရုံ,မြို့နယ်,50.0,18.33257,95.62422,"95.62422,18.33257,0"
421,MMR008,MMR008012,ပဲခူးတိုင်းဒေသကြီး,နတ်တလင်း,နတ်တလင်းမြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,18.432129999999997,95.54782,"95.54782,18.43213,0"
422,MMR008,MMR008012,ပဲခူးတိုင်းဒေသကြီး,နတ်တလင်း,တာပွန်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.36091,95.45495,"95.45495,18.36091,0"
423,MMR008,MMR008012,ပဲခူးတိုင်းဒေသကြီး,နတ်တလင်း,ကွင်းကျယ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.60626,95.75686999999999,"95.75687,18.60626,0"
424,MMR008,MMR008012,ပဲခူးတိုင်းဒေသကြီး,နတ်တလင်း,ချဉ်ယုတ်ကွင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.40757,95.3831,"95.3831,18.40757,0"
425,MMR008,MMR008013,ပဲခူးတိုင်းဒေသကြီး,မိုးညို,မိုးညိုမြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,18.02948,95.50652,"95.50652,18.02948,0"
426,MMR008,MMR008013,ပဲခူးတိုင်းဒေသကြီး,မိုးညို,ထိန်တောတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,17.87163,95.5211,"95.5211,17.87163,0"
427,MMR008,MMR008013,ပဲခူးတိုင်းဒေသကြီး,မိုးညို,ရေကင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.118270000000003,95.43114,"95.43114,18.11827,0"
428,MMR008,MMR008013,ပဲခူးတိုင်းဒေသကြီး,မိုးညို,ပတ္တော်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.2075,95.44107,"95.44107,18.2075,0"
429,MMR008,MMR008013,ပဲခူးတိုင်းဒေသကြီး,မိုးညို,ဆင်မနိုင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.3124,95.35771,"95.35771,18.3124,0"
430,MMR008,MMR008014,ပဲခူးတိုင်းဒေသကြီး,ကြို့ပင်ကောက်,ကြို့ပင်ကောက်မြို့နယ်ဆေးရုံ,မြို့နယ်,100.0,18.22794,95.64826,"95.64826,18.22794,0"
431,MMR008,MMR008014,ပဲခူးတိုင်းဒေသကြီး,ကြို့ပင်ကောက်,အလယ်ကုန်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,18.27906,95.75712,"95.75712,18.27906,0"
432,MMR009,MMR009001,မကွေးတိုင်းဒေသကြီး,မကွေး,မကွေးပြည်သူ့ဆေးရုံ,null,200.0,20.14774,94.92803,"94.92803,20.14774,0"
433,MMR009,MMR009001,မကွေးတိုင်းဒေသကြီး,မကွေး,မကွေးမြို့သင်ကြားရေးဆေးရုံကြီး,null,200.0,20.16871,94.99229,"94.99229,20.16871,0"
434,MMR009,null,မကွေးတိုင်းဒေသကြီး,null,ညောင်ကန်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,null,20.24341,95.13946999999999,"95.13947,20.24341,0"
435,MMR009,null,မကွေးတိုင်းဒေသကြီး,null,မိချောင်းရဲတိုက်နယ်ဆေးရုံ,တိုက်နယ်,null,19.9048,95.1042,"95.1042,19.9048,0"
436,MMR009,null,မကွေးတိုင်းဒေသကြီး,null,သစ်ရာကောက်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,null,19.958460000000002,95.25968,"95.25968,19.95846,0"
437,MMR009,MMR009001,မကွေးတိုင်းဒေသကြီး,မကွေး,မကွေးတက္ကသိုလ်ဆေးရုံ,null,null,20.1664,94.9961,"94.9961,20.1664,0"
438,MMR009,MMR009001,မကွေးတိုင်းဒေသကြီး,မကွေး,ကုတင်(၁၀၀)ဆေးရုံ,null,100.0,null,null,null
439,MMR009,MMR009002,မကွေးတိုင်းဒေသကြီး,ရေနံချောင်း,ရေနံချောင်းမြို့နယ်ဆေးရုံ,မြို့နယ်,50.0,20.45717,94.87154,"94.87154,20.45717,0"
440,MMR009,MMR009002,မကွေးတိုင်းဒေသကြီး,ရေနံချောင်း,အင်တောတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,20.5088,95.1673,"95.1673,20.5088,0"
441,MMR009,MMR009002,မကွေးတိုင်းဒေသကြီး,ရေနံချောင်း,ဝက်လွတ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,20.35547,94.86829,"94.86829,20.35547,0"
442,MMR009,MMR009002,မကွေးတိုင်းဒေသကြီး,ရေနံချောင်း,တိုင်းရင်းဆေးရုံ,null,16.0,null,null,null
443,MMR009,MMR009003,မကွေးတိုင်းဒေသကြီး,ချောက်,ချောက်မြို့နယ်ဆေးရုံ,မြို့နယ်,50.0,20.89104,94.82346,"94.82346,20.89104,0"
444,MMR009,MMR009003,မကွေးတိုင်းဒေသကြီး,ချောက်,စလေတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,20.834220000000002,94.743,"94.743,20.83422,0"
445,MMR009,MMR009003,မကွေးတိုင်းဒေသကြီး,ချောက်,ဆူးတောတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,20.704179999999997,94.85393,"94.85393,20.70418,0"
446,MMR009,MMR009003,မကွေးတိုင်းဒေသကြီး,ချောက်,လင်းတကိုင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,20.73038,94.94491,"94.94491,20.73038,0"
447,MMR009,MMR009003,မကွေးတိုင်းဒေသကြီး,ချောက်,ရေနံဆေးရုံ,null,150.0,null,null,null
448,MMR009,MMR009004,မကွေးတိုင်းဒေသကြီး,တောင်တွင်းကြီး,တောင်တွင်းကြီးမြို့နယ်ဆေးရုံ,မြို့နယ်,50.0,20.003829999999997,95.54482,"95.54482,20.00383,0"
449,MMR009,MMR009004,မကွေးတိုင်းဒေသကြီး,တောင်တွင်းကြီး,ကုက္ကိုကုန်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,19.7937,95.6658,"95.6658,19.7937,0"
450,MMR009,MMR009004,မကွေးတိုင်းဒေသကြီး,တောင်တွင်းကြီး,ကိုးပင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,19.944760000000002,95.44638,"95.44638,19.94476,0"
451,MMR009,MMR009005,မကွေးတိုင်းဒေသကြီး,မြို့သစ်,မြို့သစ်မြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,20.20287,95.447,"95.447,20.20287,0"
452,MMR009,MMR009005,မကွေးတိုင်းဒေသကြီး,မြို့သစ်,ဝါးကြီးအိုင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,20.09111,95.24506,"95.24506,20.09111,0"
453,MMR009,MMR009005,မကွေးတိုင်းဒေသကြီး,မြို့သစ်,နင်းကြမ်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,20.10366,95.39182,"95.39182,20.10366,0"
